AGS,mun_name,share_alg2_sgb2,share_bg_single_parent,share_bg_5plus,share_bg_with_children,share_sgb2_with_housing_costs,unemp_count,share_longterm_unemp,unemp_u25_per_1000,unemp_55plus_per_1000,income_tax_per_capita,purchasing_power,trade_tax_per_capita,tax_revenue_total,pop_total,pop_female,pop_male,pop_corrected,share_age_0_3,share_age_3_6,share_age_6_18,share_age_18_25,share_age_25_30,share_age_30_50,share_age_50_65,share_age_65_75,share_age_65plus,share_age_75plus,natural_pop_change,migration_balance,working_age_15_65_count,old_age_dependency,youth_dependency,young_old_ratio,households_total,share_single_households,share_households_with_children,share_hh_income_high,share_hh_income_medium,share_hh_income_low,students_total_per_1000,students_18_25_per_1000,students_fh_per_1000,gp_general_per_1000,gp_primary_per_1000,internists_per_1000,pediatricians_per_1000_children,doctors_total_per_1000,share_bb_1000mbit,share_bb_100mbit,share_bb_50mbit,share_4g,dist_supermarket_m,dist_pharmacy_m,dist_gp_m,dist_public_transport_m,dist_primary_school_m,pop_density_per_km2,employment_density_per_km2,share_alg2_sgb2_year,share_bg_single_parent_year,share_bg_5plus_year,share_bg_with_children_year,share_sgb2_with_housing_costs_year,unemp_count_year,share_longterm_unemp_year,unemp_u25_per_1000_year,unemp_55plus_per_1000_year,income_tax_per_capita_year,purchasing_power_year,trade_tax_per_capita_year,tax_revenue_total_year,pop_total_year,pop_female_year,pop_male_year,pop_corrected_year,share_age_0_3_year,share_age_3_6_year,share_age_6_18_year,share_age_18_25_year,share_age_25_30_year,share_age_30_50_year,share_age_50_65_year,share_age_65_75_year,share_age_65plus_year,share_age_75plus_year,natural_pop_change_year,migration_balance_year,working_age_15_65_count_year,old_age_dependency_year,youth_dependency_year,young_old_ratio_year,households_total_year,share_single_households_year,share_households_with_children_year,share_hh_income_high_year,share_hh_income_medium_year,share_hh_income_low_year,students_total_per_1000_year,students_18_25_per_1000_year,students_fh_per_1000_year,gp_general_per_1000_year,gp_primary_per_1000_year,internists_per_1000_year,pediatricians_per_1000_children_year,doctors_total_per_1000_year,share_bb_1000mbit_year,share_bb_100mbit_year,share_bb_50mbit_year,share_4g_year,dist_supermarket_m_year,dist_pharmacy_m_year,dist_gp_m_year,dist_public_transport_m_year,dist_primary_school_m_year,pop_density_per_km2_year,employment_density_per_km2_year
03255005,Brevörde,45.04,72.22,0,22.22,32.05,17,35.29,3.77,4.95,459.19,26323.35,296.8,898.4,548,272,276,548,1.82,2.55,8.03,7.48,4.38,20.99,24.09,17.7,30.66,12.96,-7.16,-14.6,324,51.85,17.28,55.81,2.01,39.34,30.51,27.94,47.06,25,0,0,0,0,0,0,0,0,0.37,84.25,97.8,100,4107.39,3824.62,3914.3,157.8,3670.95,40.21,44.09,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255007,Deensen,45.4,62.22,8.89,33.33,28.21,42,42.86,2.83,6.06,469.47,27669.2,75.89,677.79,1340,663,677,1340,2.31,3.58,10.52,5.82,4.18,23.66,25.07,12.39,24.85,12.46,0,5.97,815,40.86,23.56,48.25,2.26,33.16,34.85,22.56,50.34,27.1,0,0,0,22.42,22.42,0,0,22.42,77.97,95.42,95.76,98.47,3600.1,3898.6,945.48,412.93,885.86,121.38,132.61,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255008,"Delligsen, Flecken",41.76,56.59,6.34,33.66,34.51,223,38.57,3.08,5.23,478.44,27582.62,481.24,1142.83,7327,3678,3649,7327,1.98,2.27,10.07,5.9,4.89,21.39,25.43,13.55,28.09,14.54,-11.38,5.6,4405,46.72,19.61,47.07,2.07,38.58,27.99,30.95,45.67,23.38,0,0,0,4.06,4.06,0,0,4.06,0.11,86.98,96.12,98.97,1321.29,2290.07,1189.1,533.64,1218.92,202.35,258.99,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255009,Derental,43.2,66.67,8.33,33.33,34.41,13,30.77,0,2.75,427.35,28800.58,164.24,802.28,586,303,283,586,2.9,2.05,8.19,4.95,2.56,18.6,27.3,19.28,33.45,14.16,6.67,-10.24,320,61.25,21.88,25.42,2.06,35.21,25.35,27.11,48.94,23.94,0,0,0,0,0,0,0,0,0,93.68,94.8,100,424.56,4745.76,4564.93,500.08,5499.47,63.49,70.42,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255010,Dielmissen,41.12,68.75,0,18.75,37.14,21,42.86,4.35,5.69,389.8,26617.42,50.22,585.15,749,384,365,749,3.2,3.2,12.28,5.87,4.14,22.43,24.3,12.02,24.57,12.55,-12.18,13.35,450,40.89,25.56,57.97,2.17,34.49,34.78,25.51,49.57,24.93,0,0,0,0,0,0,0,0,0,92.66,96.94,100,5516.9,5353.11,5353.11,256.1,2583.69,99.6,113.16,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255012,Eimen,40.94,73.33,6.67,26.67,35.08,21,33.33,3.17,4.88,443.69,27006.73,181.64,743.42,798,402,396,798,2.01,2.13,7.52,5.76,4.26,19.05,28.95,17.17,30.33,13.16,2.51,8.77,480,50.42,15.83,31.17,2.09,36.65,32.2,23.3,50.26,26.44,0,0,0,0,0,0,0,0,0,82.98,94.41,100,7188.41,7155.58,7045.32,227.36,4091.62,48.78,51.77,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255013,"Eschershausen, Stadt",43.18,62.32,6.52,30.43,32.14,146,31.51,4.59,7.17,359.23,27758.28,218.85,759.69,3480,1733,1747,3480,2.84,2.79,10.8,5.95,4.94,21.38,22.36,13.82,28.94,15.11,-9.57,-13.22,1999,50.38,23.71,52.23,2.2,39.92,28.87,26.72,47.44,25.84,0,0,0,8.45,16.9,0,0,16.9,64.97,92.15,96.07,100,694.19,748.64,604.37,301.53,760.29,145.48,175.54,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255014,Fürstenberg,42.87,57.14,3.57,32.14,33.02,26,34.62,3.95,5.91,384.48,26137.85,88.6,781.99,1009,534,475,1009,2.78,2.58,10.01,4.96,4.56,20.71,25.97,13.08,28.44,15.36,-6.9,12.88,593,48.4,21.75,39.62,2.06,40.82,25.71,24.08,47.55,28.37,0,0,0,29.56,29.56,0,0,29.56,0,83.69,94.85,100,323.37,3266.48,350.55,233.84,2958.17,306.69,367.48,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255015,Golmbach,43.32,54.55,9.09,36.36,34.41,13,23.08,1.3,1.14,518.68,28310.69,70.58,725.23,884,445,439,884,1.13,2.38,8.71,5.88,4.41,18.21,28.62,17.99,30.66,12.67,-9.03,0,530,51.13,15.66,42.05,2.18,33.25,31.77,26.35,51.23,22.41,0,0,0,0,0,0,0,0,96.03,96.83,96.83,100,3998.1,5667.58,2553.75,233.65,2689.79,55.42,58.06,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255016,Halle,42.61,65.52,6.9,34.48,33.86,35,17.14,2.9,3.64,504.85,29125.26,251.08,914.24,1441,731,710,1441,2.71,2.71,11.1,6.73,4.44,20.33,27.41,12.63,24.57,11.94,-7,10.41,890,39.78,22.13,45.19,2.13,34.76,31.07,26.63,46.89,26.48,0,0,0,0,0,0,0,0,89.41,93.8,94.4,100,3886.75,4364.72,4214.96,265.18,1729.6,49.95,55.7,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255017,Hehlen,38.04,47.73,6.82,40.91,35.47,50,36,4.03,4.29,476.09,27285.05,811.15,1436.77,1628,783,845,1628,2.58,2.83,9.58,6.82,5.22,24.26,24.2,13.39,24.51,11.12,-7.23,-9.83,1023,39,20.14,57.25,2.03,41.9,29.05,22.44,49.88,27.68,0,0,0,0,0,0,0,0,0.12,79.14,80.81,100,2666.33,3359.07,1080.44,320.91,869.19,75.09,109.36,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255018,Heinade,45.73,60.87,0,21.74,35.23,25,44,1.49,7.69,442.21,27419.31,108,674.85,787,394,393,787,2.41,3.43,9.78,5.97,2.16,22.36,25.79,14.61,28.08,13.47,-7.71,5.08,463,47.73,22.25,50,2.18,33.8,33.8,22.44,51.52,26.04,0,0,0,0,0,0,0,0,39.1,97.87,97.87,100,5431.4,4990.49,4425.7,236.55,4033.65,86.58,89.22,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255019,Heinsen,38.58,43.48,13.04,34.78,33.78,16,18.75,5.33,3.17,448.76,26493.55,296.35,874.82,709,360,349,709,2.12,3.67,10.16,7.62,4.51,20.17,24.54,13.4,27.22,13.82,-15.62,7.05,424,45.52,21.7,53.03,2.08,39,31.38,26.39,48.97,24.63,0,0,0,0,0,0,0,0,0,0,0,100,2626.11,2871.95,2740.03,219.39,3062.6,38.08,42.27,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255020,Heyen,41.97,50,16.67,50,31.51,6,16.67,4,1.35,546.11,28199.44,250.93,992.25,415,215,200,415,1.69,3.37,10.84,3.61,2.17,21.2,26.02,15.66,31.08,15.42,0,-40.96,230,56.09,24.35,31.43,2.16,33.33,30.21,27.6,55.21,17.19,0,0,0,0,0,0,0,0,96.79,97.86,97.86,100,3215.59,3504.14,3106.84,3136.25,3502.21,49.7,54.37,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255021,Holenberg,42.84,57.14,14.29,28.57,28.67,11,36.36,7.69,3.08,466.72,28629.55,2.59,610.79,394,207,187,394,1.78,2.28,9.64,7.11,4.57,19.04,22.08,17.51,33.5,15.99,-7.39,-17.77,219,60.27,19.63,64,2.24,33.52,29.55,26.7,47.16,26.14,0,0,0,0,0,0,0,0,97.53,97.53,97.53,100,3900.22,4142.07,2698.23,280.69,2776.73,53.39,55.01,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2022
03255022,Holzen,38.55,41.67,8.33,41.67,33.71,14,28.57,5.41,4.26,440.46,27477.97,62.53,634.84,477,248,229,477,1.68,3.35,7.13,5.66,4.82,15.09,26.42,17.4,35.85,18.45,-10.48,2.1,258,66.28,18.6,36,2.06,37.07,27.16,25.86,51.29,22.84,0,0,0,0,0,0,0,0,0,83.02,97.74,100,2177.47,2653.09,2276.07,276.1,2738.35,72.16,75.19,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2022
03255023,"Holzminden, Stadt",39.93,57.53,5.32,31.83,36.13,908,35.9,4.89,7.52,455.06,28260.03,1108.02,1793,19065,9442,9623,19065,2.47,2.44,10.65,7.93,6.32,22.82,22.39,12.39,24.99,12.6,-9.17,13.53,11868,40.15,20.49,60.45,1.85,51.18,23.38,26.68,45.65,27.67,57.44,72.47,57.44,4.74,6.85,3.16,12.54,23.71,90.05,98.74,99.26,99.99,1240.65,988.86,1391.89,346.08,1090.73,216.08,364.58,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255025,Kirchbrak,38.3,40,13.33,40,35.48,20,45,3.66,3.7,530.56,28248.21,126.42,865.41,868,447,421,868,1.73,1.73,10.37,6.68,3.69,20.39,25.69,16.13,29.72,13.59,-11.22,-21.89,514,50.19,18.68,60.27,2.07,39.05,29.52,21.9,52.86,25.24,0,0,0,33.67,33.67,0,0,33.67,97.83,98.07,98.07,86.47,4042.4,3891.39,3947.73,674.33,765.79,47,52.79,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255026,"Lauenförde, Flecken",42.02,67.07,7.32,24.39,34.56,79,31.65,3.5,5.36,389.91,26754.55,635.28,1247.54,2205,1091,1114,2205,2.45,2.59,11.11,6.17,4.04,22.04,23.95,15.15,27.66,12.52,-10.89,12.24,1303,46.82,22.41,54.55,2.03,42.46,26.75,21.51,48.16,30.33,0,0,0,13.61,13.61,0,103.45,13.61,0.47,83.15,93.02,100,776.51,771.64,812.91,331.08,933.27,128.2,167.38,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255027,Lenne,40.09,41.67,8.33,50,30.8,23,26.09,3.03,7.69,478.36,26610.13,69.7,644.9,639,300,339,639,3.76,1.56,12.36,7.04,2.97,22.54,26.13,13.3,23.63,10.33,0,1.56,396,38.13,23.23,70.91,2.24,33.33,36.14,24.91,51.93,23.16,0,0,0,0,0,0,0,0,0.35,12.37,17.31,100,3794.63,3626.03,3621.95,200.81,4105.74,112.5,113.03,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2022
03255028,Lüerdissen,48.22,83.33,16.67,16.67,30.37,7,42.86,3.45,6.35,360.81,26544.36,81.78,575.28,380,189,191,380,2.63,2.11,9.47,4.74,4.47,22.37,23.16,17.11,31.05,13.95,-7.87,5.26,219,53.88,19.63,48.48,2.02,37.77,22.34,24.47,49.47,26.06,0,0,0,0,0,0,0,0,0,94.77,97.09,100,2943.36,2674.18,2674.18,228.64,2638.87,54.76,57.35,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255030,Negenborn,35.7,75,8.33,33.33,36.3,14,28.57,1.64,4.84,439.76,27377.58,249.48,837.15,674,332,342,674,1.78,2.82,11.28,6.82,6.08,21.07,28.93,12.02,21.22,9.2,-10.45,13.35,439,32.57,20.96,49.09,2.17,35.05,32.48,25.4,52.09,22.51,0,0,0,44.78,44.78,0,0,44.78,84.62,89.51,96.85,100,3606.88,3995.66,395.18,259.86,389.44,67.94,78.43,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255031,"Ottenstein, Flecken",46.59,63.64,4.55,22.73,32.61,34,35.29,1.54,6.03,445.91,35290.76,827.44,1442.98,1163,587,576,1163,2.24,3.61,12.38,8.08,4.9,21.93,23.65,12.98,23.22,10.23,-3.53,35.25,717,37.66,24.55,60.2,2.23,35.32,34.55,31.09,46.07,22.84,0,0,0,26.48,26.48,0,0,26.48,0.58,91.89,95.37,95.56,1377.47,1417.11,1417.11,246.27,1206.2,35.33,48.21,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255032,Pegestorf,37.15,41.67,8.33,33.33,38.04,8,50,3.7,1.41,344.91,26130.01,240.53,706.81,387,201,186,387,2.84,2.07,10.08,5.17,3.36,25.32,24.03,16.02,27.13,11.11,-7.63,-10.34,231,45.45,22.08,26.32,2.11,37.16,31.69,28.42,46.99,24.59,0,0,0,0,0,0,0,0,0,93.45,97.02,100,5204.26,5369.18,5236.67,144.07,5881.55,46.4,48.68,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255033,"Polle, Flecken",42.69,62.5,12.5,37.5,33.74,39,38.46,1.89,5.19,403.97,30019.85,143.94,728.78,1146,559,587,1146,1.4,1.83,8.73,6.63,3.14,19.63,25.48,16.93,33.16,16.23,-28.55,31.41,659,57.66,16.24,46.22,2.11,43.75,23.71,25.92,49.63,24.45,0,0,0,26.76,26.76,0,0,26.76,0.79,93.12,94.89,100,579.66,537.05,601.46,353.48,490.23,53.95,64.74,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255034,"Stadtoldendorf, Stadt",39.7,48.88,12.78,40.26,34.92,288,39.58,5.65,9.53,392.59,26677.95,480.56,1074.16,4835,2450,2385,4835,2.94,3.6,13.98,6.74,5.23,22.54,20.91,12.74,24.05,11.31,-12.16,1.86,2850,40.81,28.84,74.93,2.12,43.33,28.33,27.24,46.14,26.62,0,0,0,6.18,12.36,6.18,0,26.79,92.18,97.64,98.56,100,485.52,454.56,462.1,252.26,646.75,194.02,252.73,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255035,Vahlbruch,37.99,50,0,25,44.09,4,50,0,4.35,438.23,25342.08,121.72,711.22,369,184,185,369,2.44,5.15,6.23,2.98,2.71,21.68,24.12,18.43,34.69,16.26,-32.17,18.97,190,67.37,26.84,5.56,2.22,20.48,27.71,22.29,53.01,24.7,0,0,0,0,0,0,0,0,0,91.67,93.45,100,4822.1,4679.4,4815.62,216.34,3383.11,25.93,26.21,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2022
03255036,Wangelnstedt,52.23,76.92,0,15.38,26.8,13,38.46,0,2.86,446.76,27677.65,2017.78,2389.6,547,274,273,547,1.83,2.56,9.69,6.76,3.29,21.02,25.78,19.38,29.07,9.69,-11.13,31.08,325,48.92,19.38,58.18,2.42,23.89,35.84,26.55,51.33,22.12,0,0,0,0,0,0,0,0,0,49.38,53.5,84.77,4304.94,4087.31,4054.32,154.89,4606.6,36.01,38.12,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255501,"Boffzen, gemfr. Gebiet",,,,,,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,88.89,88.89,100,372.24,3097.95,399.8,358.97,2824.32,0,0,,,,,,2019,,,,,,,,2023,2023,2023,2023,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255502,"Eimen, gemfr. Gebiet",,,,,,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,,,,2019,,,,,,,,2023,2023,2023,2023,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,,2023,2023,2023,2023,,,,,,2023,2023
03255503,"Eschershausen, gemfr. Gebiet",,,,,,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,2494.6,3041.13,2628.37,560.67,3134.87,0,0,,,,,,2019,,,,,,,,2023,2023,2023,2023,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255504,"Grünenplan, gemfr. Gebiet",,,,,,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,,,,2019,,,,,,,,2023,2023,2023,2023,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,,2023,2023,2023,2023,,,,,,2023,2023
03255505,"Holzminden, gemfr. Gebiet",,,,,,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,100,100,100,100,2572.63,3483.72,3360.08,122.86,3502.56,0,0,,,,,,2019,,,,,,,,2023,2023,2023,2023,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
03255506,"Merxhausen, gemfr. Gebiet",,,,,,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,6513.81,6357.26,5467.19,2679.09,5182.74,0,0,,,,,,2019,,,,,,,,2023,2023,2023,2023,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,,2023,2023,2023,,2023,2023,2023,2022,2023,2023,2023
03255508,"Wenzen, gemfr. Gebiet",,,,,,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,,,,2019,,,,,,,,2023,2023,2023,2023,,,,,,,,,,,,,2023,,,,,,,,,,,,,,,,,,2023,2023,2023,2023,,,,,,2023,2023
03256001,Balge,32.37,34.62,11.54,46.15,43.22,38,26.32,3.47,3.66,542.24,29395.75,190.23,898.41,1654,808,846,1654,2.96,2,9.67,6.95,4.05,20.5,28.78,13.6,25.09,11.49,-6.54,-16.93,1026,40.45,20.76,44.9,2.16,31.81,32.59,24.38,50.46,25.16,0,0,0,0,0,0,0,0,15.68,68.87,80.4,96.75,4173.11,4489.64,3760.63,333.41,4026.65,51.49,55.82,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
