AGS,mun_name,municipality_area_m2,class_code,class_name,class_slug,thesis_group,total_area_m2,total_share_of_municipality
01061110,Wewelsfleth,17447722.674192406,1,Artificial Land,artificial_land,artificial,744274.8469755375,0.04265742073470843
03355024,Melbeck,16200825.69834225,1,Artificial Land,artificial_land,artificial,1319983.2760939791,0.08147629637352659
03355026,Neetze,26945390.1318674,1,Artificial Land,artificial_land,artificial,1284386.1779318056,0.047666267648981096
12071341,Schmogrow-Fehrow/Smogorjow-Prjawoz,30353146.313546613,1,Artificial Land,artificial_land,artificial,1418129.6552140922,0.046721010091174
03355028,Radbruch,22516491.85122425,1,Artificial Land,artificial_land,artificial,1092564.4795920989,0.04852285546128247
03355007,Barum,9864912.656431708,1,Artificial Land,artificial_land,artificial,736488.1963732584,0.07465734589074989
03355009,"Bleckede, Stadt",140494990.62396166,1,Artificial Land,artificial_land,artificial,4805789.599127396,0.03420612776145316
13071077,Klink,25061965.027553067,1,Artificial Land,artificial_land,artificial,600837.6173741049,0.023974082507638383
15085365,"Wegeleben, Stadt",51815979.08857249,1,Artificial Land,artificial_land,artificial,1935755.777720198,0.037358278503457056
03355011,Brietlingen,19964190.612044346,1,Artificial Land,artificial_land,artificial,1423507.092053796,0.07130302047882661
03355014,Deutsch Evern,11074207.091113899,1,Artificial Land,artificial_land,artificial,1240258.8575458832,0.11199527400395867
03355015,Echem,10388994.139122503,1,Artificial Land,artificial_land,artificial,548651.0268931622,0.052810793763668776
03355017,Handorf,9851649.132351235,1,Artificial Land,artificial_land,artificial,1074227.6373180419,0.1090403873388518
13071069,Jabel,75358228.78741257,1,Artificial Land,artificial_land,artificial,769370.0231846481,0.010209502473247613
01061112,Willenscharen,7594688.672345672,1,Artificial Land,artificial_land,artificial,108654.57295826379,0.014306652668187
01061113,"Wilster, Stadt",2758078.2947691735,1,Artificial Land,artificial_land,artificial,1280179.6231623269,0.4641563749623237
01061114,Winseldorf,5446483.994498104,1,Artificial Land,artificial_land,artificial,144003.34865162257,0.02643969004537441
01061115,Wittenbergen,4568702.306641176,1,Artificial Land,artificial_land,artificial,100841.25263727113,0.022072187214011697
01061116,Wrist,10052737.618686663,1,Artificial Land,artificial_land,artificial,832118.6155659639,0.08277532420812111
01061117,Wulfsmoor,8805404.096010387,1,Artificial Land,artificial_land,artificial,225048.1613757831,0.02555795951235781
01061118,Kollmar,25551385.45768422,1,Artificial Land,artificial_land,artificial,896235.8011645722,0.035075820160469694
01061119,Neuendorf-Sachsenbande,19424968.68002541,1,Artificial Land,artificial_land,artificial,275388.6495357494,0.01417704471353563
14522300,Kriebstein,31172305.140820637,1,Artificial Land,artificial_land,artificial,1161357.3750217063,0.03725606334774678
01058007,Arpsdorf,12061621.416374272,1,Artificial Land,artificial_land,artificial,183190.8461942038,0.0151879121280919
16074112,Wichmar,5198417.180010833,1,Artificial Land,artificial_land,artificial,137291.30102244366,0.026410212237363673
15090220,Hassel,20423004.147187278,1,Artificial Land,artificial_land,artificial,761701.7317679505,0.037296262894450545
12061510,Unterspreewald,26040163.130653583,1,Artificial Land,artificial_land,artificial,875975.0051245388,0.03363938239286109
13071093,"Malchow, Inselstadt",45019489.30844949,1,Artificial Land,artificial_land,artificial,3431287.960264143,0.07621783394197991
15090225,"Havelberg, Hansestadt",150115835.7962599,1,Artificial Land,artificial_land,artificial,3864659.453375559,0.02574451544619682
14625570,Spreetal / Sprjewiny Doł,108801115.53414412,1,Artificial Land,artificial_land,artificial,12909015.640555136,0.11864782430933818
15091110,"Gräfenhainichen, Stadt",160051497.85625362,1,Artificial Land,artificial_land,artificial,6532612.934634932,0.040815693836880176
14522320,Leubsdorf,34266789.78694286,1,Artificial Land,artificial_land,artificial,1339933.4147011407,0.03910297471786265
15082241,Muldestausee,138575485.60244823,1,Artificial Land,artificial_land,artificial,7887801.863925454,0.05692061499646731
12070424,"Wittenberge, Stadt",50420776.41981825,1,Artificial Land,artificial_land,artificial,7486230.5822570035,0.14847511509788028
14524080,"Glauchau, Stadt",52013177.3654473,1,Artificial Land,artificial_land,artificial,8365680.974748582,0.1608377222558597
01058024,Borgstedt,5921919.114139004,1,Artificial Land,artificial_land,artificial,600804.4180294477,0.10145434384522145
16075035,Gössitz,12741784.707208347,1,Artificial Land,artificial_land,artificial,175058.6514584264,0.013738942815396287
01058026,Bovenau,26343157.203893557,1,Artificial Land,artificial_land,artificial,526698.0910121377,0.01999373449945821
01058029,Breiholz,10560873.009996124,1,Artificial Land,artificial_land,artificial,99190.80955641111,0.009392292612791063
01058009,Aukrug,49941251.62624388,1,Artificial Land,artificial_land,artificial,1669654.2355009736,0.03343236665345364
15083557,Westheide,51258605.551395096,1,Artificial Land,artificial_land,artificial,2308863.449882995,0.045043430757553155
14522310,"Leisnig, Stadt",78044891.97818156,1,Artificial Land,artificial_land,artificial,3898728.223200431,0.04995494419148367
12070416,Weisen,15518445.506494392,1,Artificial Land,artificial_land,artificial,761566.2639468445,0.04907490660892116
16075023,Eßbach,5443053.721972794,1,Artificial Land,artificial_land,artificial,132176.49249867222,0.02428351790192617
11000000,"Berlin, Stadt",891780174.8303725,1,Artificial Land,artificial_land,artificial,433060770.3678811,0.4856138122270487
15090245,Hohenberg-Krusemark,63938237.24079598,1,Artificial Land,artificial_land,artificial,1573974.435012008,0.024617107116736855
12069460,Päwesin,23647340.026410583,1,Artificial Land,artificial_land,artificial,486440.04873482225,0.02057060321336525
14730120,Elsnig,36988787.34892677,1,Artificial Land,artificial_land,artificial,1235511.8568239892,0.033402334744554354
12067201,Grünheide (Mark),126352102.2191363,1,Artificial Land,artificial_land,artificial,5119814.0571646895,0.04052021270121205
15089235,"Nienburg (Saale), Stadt",79375248.88859591,1,Artificial Land,artificial_land,artificial,5957179.519985515,0.07505084523698925
01058044,Ehndorf,14688959.266090315,1,Artificial Land,artificial_land,artificial,323501.83999527886,0.02202346906510169
15087055,Berga,25961653.609452654,1,Artificial Land,artificial_land,artificial,1619812.8400932306,0.06239251414645852
12069454,Nuthetal,48437534.62117978,1,Artificial Land,artificial_land,artificial,4110525.718933008,0.08486240579915148
14524090,"Hartenstein, Stadt",36841945.25364857,1,Artificial Land,artificial_land,artificial,1462116.646138314,0.03968619561404717
14730110,"Eilenburg, Stadt",46756117.64448141,1,Artificial Land,artificial_land,artificial,6503780.417466284,0.13910009524141745
15089245,Plötzkau,23961380.695040308,1,Artificial Land,artificial_land,artificial,1131613.097007303,0.04722653971444693
15082256,Osternienburger Land,140329265.54748935,1,Artificial Land,artificial_land,artificial,6668431.878399187,0.04751989438826285
15083580,Zielitz,11433476.449316714,1,Artificial Land,artificial_land,artificial,1113012.7674287418,0.0973468369277358
01058034,"Büdelsdorf, Stadt",5153811.36168117,1,Artificial Land,artificial_land,artificial,3036284.6581218066,0.5891338361152925
01058035,Bünsdorf,13331204.183072826,1,Artificial Land,artificial_land,artificial,360258.1467765178,0.027023676318299307
12054000,"Potsdam, Stadt",186960130.6256413,1,Artificial Land,artificial_land,artificial,33746986.19149113,0.18050365111834588
15083565,"Wolmirstedt, Stadt",54729424.11264736,1,Artificial Land,artificial_land,artificial,6081099.051080738,0.11111205991432063
15084445,Schönburg,14795758.253482584,1,Artificial Land,artificial_land,artificial,623225.4795278094,0.04212190202425863
14729100,Elstertrebnitz,11619607.328886202,1,Artificial Land,artificial_land,artificial,1663158.3741551603,0.14313378473819582
14730140,Jesewitz,52579637.76954773,1,Artificial Land,artificial_land,artificial,1748714.8346688452,0.03325840399154745
12061540,"Wildau, Stadt",8859795.18962394,1,Artificial Land,artificial_land,artificial,3527561.753347819,0.3981538712631966
15083115,Bülstringen,25328781.491338883,1,Artificial Land,artificial_land,artificial,1138965.2243747222,0.04496723321507545
16071015,Eberstedt,4115693.94385734,1,Artificial Land,artificial_land,artificial,108205.77074932831,0.026291014887252506
15090285,Kamern,68252508.79766643,1,Artificial Land,artificial_land,artificial,1507869.9622292817,0.022092520682270307
12069028,Bensdorf,34327538.55117235,1,Artificial Land,artificial_land,artificial,1208802.8057391886,0.035213792096896665
14730160,Laußig,103741298.45665489,1,Artificial Land,artificial_land,artificial,2951518.674697681,0.02845075894178134
16071001,"Apolda, Stadt",46278365.56514259,1,Artificial Land,artificial_land,artificial,7682456.461325914,0.16600535406791528
16071003,"Bad Berka, Stadt",54603342.18409892,1,Artificial Land,artificial_land,artificial,2758063.2749910937,0.05051088751476226
16071004,"Bad Sulza, Stadt",93949607.40627933,1,Artificial Land,artificial_land,artificial,4191326.756865788,0.04461249889784693
15090270,Iden,37819605.680566885,1,Artificial Land,artificial_land,artificial,680058.6342659763,0.017981642643498413
16071009,Buchfart,7264648.840287894,1,Artificial Land,artificial_land,artificial,74869.54930322987,0.010306010785823865
12065036,Birkenwerder,17753259.84957883,1,Artificial Land,artificial_land,artificial,2985421.227682663,0.16816186170752678
13071001,Alt Schwerin,44364011.80546184,1,Artificial Land,artificial_land,artificial,851144.0545675029,0.01918546181756076
12069017,"Beelitz, Stadt",181276681.2923098,1,Artificial Land,artificial_land,artificial,9915263.312427146,0.054696849267880855
12069018,Beetzsee,21321376.587013684,1,Artificial Land,artificial_land,artificial,1566236.2643223382,0.07345849635601359
12069019,Beetzseeheide,37578173.903789505,1,Artificial Land,artificial_land,artificial,600265.1991948364,0.01597377245450194
16071031,Hetschburg,2807224.2804525387,1,Artificial Land,artificial_land,artificial,82716.75816489477,0.029465674951899605
13071036,Fünfseen,51491620.68168621,1,Artificial Land,artificial_land,artificial,924078.8562779169,0.017946198702706202
16071022,Großheringen,6057560.926787112,1,Artificial Land,artificial_land,artificial,604760.6338021853,0.09983566671659481
15090610,"Werben (Elbe), Hansestadt",53284422.1490267,1,Artificial Land,artificial_land,artificial,911872.8071777531,0.017113309488979968
14729170,"Groitzsch, Stadt",70066356.78129907,1,Artificial Land,artificial_land,artificial,5655921.633859957,0.08072235939873414
16071056,Mellingen,14403975.646335885,1,Artificial Land,artificial_land,artificial,1095040.774030516,0.07602350912812567
12065084,"Fürstenberg/Havel, Stadt",214316768.5831509,1,Artificial Land,artificial_land,artificial,4213645.630412776,0.019660830359981656
14729160,"Grimma, Stadt",218061391.4985175,1,Artificial Land,artificial_land,artificial,13614926.763052842,0.06243620968155384
12063244,"Premnitz, Stadt",46178220.475776285,1,Artificial Land,artificial_land,artificial,4509431.667710269,0.097652781359900645
12063228,Paulinenaue,31697901.34660355,1,Artificial Land,artificial_land,artificial,761008.0687464379,0.024008153108470077
15090631,Wust-Fischbeck,68342324.78104992,1,Artificial Land,artificial_land,artificial,1861347.8340522589,0.02723565286980663
14522290,Königshain-Wiederau,31091584.247506883,1,Artificial Land,artificial_land,artificial,1135555.1157509375,0.036522909437848715
15090635,Zehrental,72723029.67642361,1,Artificial Land,artificial_land,artificial,1423419.439395094,0.01957315922794342
13071043,Göhren-Lebbin,41540306.91411783,1,Artificial Land,artificial_land,artificial,863710.5738658404,0.020792108629613927
13071045,Gotthun,10025664.06215434,1,Artificial Land,artificial_land,artificial,250463.49134119405,0.024982234572038298
15088305,"Querfurt, Stadt",156689734.57939652,1,Artificial Land,artificial_land,artificial,6205533.514520458,0.039603957024868415
15086145,Möser,81000767.12181057,1,Artificial Land,artificial_land,artificial,5635124.507821506,0.06956877950732607
12063260,"Rhinow, Stadt",31824090.524943247,1,Artificial Land,artificial_land,artificial,1210348.81242052,0.03803247139056076
16071064,Niedertrebra,9012802.449500132,1,Artificial Land,artificial_land,artificial,513967.7892406669,0.057026412386213185
12060198,Schorfheide,139987527.87122595,1,Artificial Land,artificial_land,artificial,1512002.1663084128,0.010800977696379483
16071069,Obertrebra,3324047.8650238514,1,Artificial Land,artificial_land,artificial,158988.20956655784,0.04782969921686643
15087015,"Allstedt, Stadt",149514752.3711963,1,Artificial Land,artificial_land,artificial,5814419.2241607495,0.03888859883020403
16071071,Oettern,3602836.360627912,1,Artificial Land,artificial_land,artificial,60061.91287905089,0.016670730187863192
12063252,"Rathenow, Stadt",113281273.23172311,1,Artificial Land,artificial_land,artificial,11468517.040180419,0.10123930207529476
16067067,Tonna,30553380.785975747,1,Artificial Land,artificial_land,artificial,1293511.5096244558,0.042336117193884755
14627270,"Strehla, Stadt",30382874.974275477,1,Artificial Land,artificial_land,artificial,1852727.5306172534,0.060979335635153606
15088330,Schkopau,99658574.27420858,1,Artificial Land,artificial_land,artificial,11456580.953507889,0.11495830676832015
15085285,"Schwanebeck, Stadt",32953784.911572687,1,Artificial Land,artificial_land,artificial,1455003.640546725,0.04415285359332905
12066304,"Senftenberg/Zły Komorow, Stadt",127930840.68666176,1,Artificial Land,artificial_land,artificial,19259471.412567127,0.15054596146787572
15088319,Salzatal,110084626.45194812,1,Artificial Land,artificial_land,artificial,6175457.707347934,0.056097367147296615
12061061,Byhleguhre-Byhlen/Beła Góra-Bělin,35724457.19712538,1,Artificial Land,artificial_land,artificial,1089721.1866421318,0.030503505781182806
12063274,Seeblick,48569978.35812218,1,Artificial Land,artificial_land,artificial,771554.5314618049,0.015885420532265496
14524050,Dennheritz,13026224.032660693,1,Artificial Land,artificial_land,artificial,983442.8770059868,0.07549715670022236
12068109,Dreetz,64769278.94313982,1,Artificial Land,artificial_land,artificial,1221613.8497898083,0.018861007405412814
15085287,Selke-Aue,36652455.57898846,1,Artificial Land,artificial_land,artificial,1061293.6490293161,0.02895559471430661
14628160,"Heidenau, Stadt",10938125.892033692,1,Artificial Land,artificial_land,artificial,5023726.695109492,0.45928587261628656
12068117,Fehrbellin,269591447.2106543,1,Artificial Land,artificial_land,artificial,6586117.372696752,0.02442999375848325
12063293,Stechow-Ferchesar,51142310.06227499,1,Artificial Land,artificial_land,artificial,683131.3566766626,0.013357459916159964
12066316,Tettau,8928766.477703061,1,Artificial Land,artificial_land,artificial,519166.0440188492,0.05814532671621685
14522220,Großweitzschen,44321409.29197093,1,Artificial Land,artificial_land,artificial,2017270.9904557327,0.045514594925598915
01053111,Schnakenbek,12870335.164193522,1,Artificial Land,artificial_land,artificial,348871.80028736906,0.027106660070358002
