AGS,Gemeinde,shortlist_available_n,shortlist_available_pct
07140138,138,13,100
07140139,139,13,100
07140144,144,13,100
07140148,148,13,100
07140150,150,13,100
07140158,158,13,100
07140166,166,13,100
07140005,005,13,100
07140014,014,13,100
07140016,016,13,100
07140025,025,13,100
07140031,031,13,100
07140036,036,13,100
07140043,043,13,100
07140045,045,13,100
07140047,047,13,100
07140060,060,13,100
07140063,063,13,100
07140075,075,13,100
07140080,080,13,100
07140084,084,13,100
07140087,087,13,100
07140089,089,13,100
07140093,093,13,100
07140098,098,11,84.61538461538461
07140102,102,13,100
07140104,104,13,100
07140108,108,13,100
07140110,110,13,100
07140112,112,13,100
07140116,116,13,100
07140117,117,13,100
07140133,133,13,100
07140140,140,13,100
07140149,149,13,100
07140155,155,13,100
07140156,156,13,100
07140161,161,13,100
07140201,201,13,100
07140205,205,13,100
07141075,075,13,100
07141002,002,13,100
07141005,005,13,100
07141014,014,13,100
07141021,021,13,100
07141022,022,13,100
07141029,029,13,100
07141030,030,13,100
07141038,038,13,100
07141045,045,13,100
07141049,049,13,100
07141052,052,13,100
07141053,053,13,100
07141057,057,13,100
07141059,059,13,100
07141061,061,13,100
07141062,062,13,100
07141064,064,13,100
07141076,076,13,100
07141077,077,13,100
07141124,124,13,100
07141130,130,13,100
07141133,133,13,100
07141503,503,13,100
07141009,009,13,100
07141012,012,13,100
07141015,015,13,100
07141019,019,13,100
07141035,035,11,84.61538461538461
07141037,037,13,100
07141040,040,13,100
07141047,047,13,100
07141055,055,13,100
07141060,060,13,100
07141063,063,13,100
07141067,067,13,100
07141070,070,13,100
07141078,078,13,100
07141080,080,11,84.61538461538461
07141084,084,13,100
07141085,085,13,100
07141092,092,13,100
07141094,094,13,100
07141097,097,13,100
07141100,100,13,100
07141104,104,13,100
07141105,105,13,100
07141107,107,13,100
07141110,110,13,100
07141116,116,13,100
07141120,120,13,100
07141131,131,13,100
07141134,134,13,100
07141137,137,13,100
07141140,140,13,100
07141502,502,13,100
07141004,004,13,100
07141016,016,13,100
07141023,023,13,100
07141024,024,13,100
07141031,031,13,100
07141042,042,13,100
07141066,066,13,100
07141069,069,13,100
07141072,072,13,100
07141079,079,13,100
07141083,083,13,100
07141099,099,13,100
07141108,108,13,100
07141109,109,13,100
07141112,112,13,100
07141114,114,13,100
07141115,115,13,100
07141121,121,13,100
07141122,122,13,100
07141136,136,13,100
07141138,138,13,100
07141501,501,13,100
07141003,003,13,100
07141006,006,13,100
07141008,008,13,100
07141025,025,13,100
07141026,026,13,100
07141027,027,13,100
07141033,033,13,100
07141041,041,13,100
07141044,044,13,100
07141046,046,13,100
07141058,058,13,100
07141071,071,13,100
07141082,082,13,100
07141086,086,13,100
07141087,087,13,100
07141091,091,13,100
07141098,098,13,100
07141103,103,13,100
07141106,106,13,100
07141111,111,13,100
07141127,127,13,100
07141128,128,13,100
07141129,129,13,100
07141132,132,13,100
07141135,135,13,100
07141139,139,13,100
07141141,141,13,100
07141201,201,13,100
07141001,001,13,100
07141010,010,13,100
07141011,011,13,100
07141013,013,13,100
07141018,018,13,100
07141020,020,13,100
07141032,032,13,100
07141034,034,13,100
07141036,036,13,100
07141039,039,13,100
07141043,043,13,100
07141050,050,13,100
07141051,051,13,100
07141054,054,13,100
07141065,065,13,100
07141068,068,13,100
07141073,073,13,100
07141074,074,13,100
07141081,081,13,100
07141088,088,13,100
07141089,089,13,100
07141093,093,13,100
07141095,095,13,100
07141096,096,13,100
07141101,101,13,100
07141102,102,13,100
07141113,113,13,100
07141117,117,13,100
07141118,118,11,84.61538461538461
07141125,125,13,100
07141126,126,13,100
07143206,206,13,100
07143211,211,13,100
07143216,216,13,100
07143222,222,13,100
07143227,227,13,100
07143231,231,13,100
07143234,234,13,100
07143243,243,13,100
07143248,248,13,100
07143253,253,13,100
07143255,255,13,100
07143264,264,13,100
07143270,270,13,100
07143277,277,13,100
07143279,279,13,100
07143280,280,13,100
07143297,297,13,100
07143300,300,13,100
07143202,202,13,100
07143204,204,13,100
07143205,205,13,100
07143212,212,13,100
07143215,215,13,100
07143223,223,13,100
07143225,225,13,100
07143229,229,13,100
07143235,235,13,100
07143236,236,13,100
07143240,240,13,100
07143241,241,13,100
07143250,250,13,100
07143252,252,13,100
07143257,257,13,100
07143258,258,13,100
07143259,259,13,100
07143260,260,13,100
07143261,261,13,100
07143262,262,13,100
07143265,265,13,100
07143267,267,13,100
07143268,268,13,100
07143269,269,13,100
07143276,276,13,100
07143287,287,13,100
07143294,294,13,100
07143296,296,13,100
07143299,299,13,100
07143301,301,13,100
07143306,306,13,100
07143310,310,13,100
07143313,313,13,100
07143030,030,13,100
07143031,031,13,100
07143032,032,13,100
07143040,040,13,100
07143005,005,13,100
07143008,008,13,100
07143013,013,13,100
07143020,020,13,100
07143021,021,13,100
07143023,023,13,100
07143024,024,13,100
07143026,026,13,100
07143027,027,13,100
07143033,033,13,100
07143034,034,13,100
07143036,036,13,100
07143039,039,13,100
07143048,048,13,100
07143051,051,13,100
07143052,052,13,100
07143053,053,13,100
07143054,054,13,100
07143055,055,13,100
07143057,057,13,100
07143065,065,13,100
07143071,071,13,100
07143072,072,13,100
07143077,077,13,100
07143079,079,13,100
07143001,001,13,100
07143006,006,13,100
07143007,007,13,100
07143009,009,13,100
07143038,038,13,100
07143050,050,13,100
07143059,059,13,100
07143062,062,13,100
07143068,068,13,100
07143082,082,13,100
07143084,084,13,100
07143214,214,13,100
07143218,218,13,100
07143237,237,13,100
07143244,244,13,100
07143245,245,13,100
07143246,246,13,100
07143256,256,13,100
07143271,271,13,100
07143272,272,13,100
07143274,274,13,100
07143278,278,13,100
07143282,282,13,100
07143283,283,13,100
07143285,285,13,100
07143286,286,13,100
07143291,291,13,100
07143292,292,13,100
07143295,295,13,100
07143302,302,13,100
07143303,303,13,100
07143309,309,13,100
07143311,311,13,100
07143315,315,13,100
07143015,015,13,100
07143018,018,13,100
07143019,019,13,100
07143022,022,13,100
07143025,025,13,100
07143029,029,13,100
07143041,041,13,100
07143044,044,13,100
07143045,045,13,100
07143046,046,13,100
07143056,056,13,100
07143061,061,13,100
07143064,064,13,100
07143066,066,13,100
07143067,067,13,100
07143069,069,13,100
07143075,075,13,100
07143078,078,13,100
07143085,085,13,100
07143221,221,13,100
07143305,305,13,100
07143011,011,13,100
07143037,037,13,100
07143058,058,13,100
07143074,074,13,100
07143080,080,13,100
07143203,203,13,100
07143208,208,13,100
07143210,210,13,100
07143220,220,13,100
07143232,232,13,100
07143239,239,13,100
07143251,251,13,100
07143263,263,13,100
07143266,266,13,100
07143273,273,13,100
07143281,281,13,100
07143290,290,13,100
07143304,304,13,100
07143316,316,13,100
07143501,501,13,100
07143502,502,13,100
07143200,200,13,100
07143207,207,13,100
07143209,209,13,100
07143213,213,13,100
07143219,219,13,100
07143224,224,13,100
07143226,226,13,100
07143228,228,13,100
07143230,230,13,100
07143233,233,13,100
07143238,238,13,100
07143242,242,13,100
07143247,247,13,100
07143249,249,13,100
07143254,254,13,100
07143284,284,13,100
07143288,288,13,100
07143289,289,13,100
07143293,293,13,100
07143298,298,13,100
07143307,307,13,100
07143308,308,13,100
07143312,312,13,100
07143314,314,13,100
07143003,003,13,100
07143010,010,13,100
07143012,012,13,100
07143028,028,13,100
07143042,042,13,100
07143047,047,13,100
07143049,049,13,100
07143060,060,13,100
07143070,070,13,100
07143073,073,13,100
07143081,081,13,100
07143275,275,13,100
07211000,000,13,100
07231134,134,13,100
07231502,502,13,100
07231008,008,13,100
07231012,012,13,100
07231016,016,13,100
07231030,030,13,100
07231040,040,13,100
07231041,041,13,100
07231056,056,13,100
07231066,066,13,100
07231070,070,13,100
07231071,071,13,100
07231075,075,13,100
07231076,076,13,100
07231077,077,13,100
07231081,081,13,100
07231086,086,13,100
07231087,087,13,100
07231090,090,13,100
07231092,092,13,100
07231105,105,13,100
07231125,125,13,100
07231126,126,13,100
07231133,133,13,100
07231136,136,13,100
07231006,006,13,100
07231017,017,13,100
07231018,018,13,100
07231019,019,13,100
07231032,032,11,84.61538461538461
07231035,035,13,100
07231042,042,13,100
07231054,054,13,100
07231058,058,13,100
07231064,064,13,100
07231078,078,13,100
07231079,079,13,100
07231083,083,13,100
07231093,093,13,100
07231112,112,13,100
07231115,115,13,100
07231122,122,13,100
07231123,123,13,100
07231202,202,13,100
07231203,203,13,100
07231204,204,13,100
07231001,001,13,100
07231003,003,13,100
07231007,007,13,100
07231009,009,13,100
07231010,010,13,100
07231013,013,13,100
07231021,021,11,84.61538461538461
07231022,022,13,100
07231023,023,13,100
07231024,024,13,100
07231025,025,13,100
07231026,026,13,100
07231031,031,13,100
07231036,036,13,100
07231037,037,13,100
07231044,044,13,100
07231046,046,13,100
07231049,049,13,100
07231050,050,13,100
07231051,051,13,100
07231053,053,13,100
07231062,062,13,100
07231065,065,13,100
07231069,069,13,100
07231074,074,13,100
07231080,080,13,100
07231082,082,13,100
07231085,085,13,100
07231091,091,11,84.61538461538461
07231095,095,13,100
07231096,096,13,100
07231100,100,13,100
07231101,101,13,100
07231103,103,13,100
07231104,104,13,100
07231107,107,13,100
07231108,108,13,100
07231111,111,13,100
07231113,113,13,100
07231114,114,13,100
07231116,116,13,100
07231117,117,13,100
07231127,127,13,100
07231503,503,13,100
07231504,504,13,100
07231004,004,13,100
07231005,005,13,100
07231014,014,13,100
07231020,020,11,84.61538461538461
07231029,029,13,100
07231033,033,13,100
07231057,057,13,100
07231067,067,13,100
07231068,068,13,100
07231072,072,13,100
07231110,110,13,100
07231120,120,13,100
07231124,124,13,100
07231132,132,13,100
07231206,206,13,100
07231501,501,13,100
07232018,018,13,100
07232201,201,13,100
07232211,211,13,100
07232212,212,13,100
07232213,213,13,100
07232214,214,13,100
07232217,217,11,84.61538461538461
07232220,220,13,100
07232221,221,11,84.61538461538461
07232229,229,13,100
07232233,233,13,100
07232234,234,13,100
07232240,240,13,100
07232245,245,13,100
07232246,246,13,100
07232247,247,13,100
07232248,248,13,100
07232249,249,11,84.61538461538461
07232253,253,11,84.61538461538461
07232254,254,13,100
07232255,255,13,100
07232258,258,11,84.61538461538461
07232259,259,13,100
07232260,260,13,100
07232261,261,13,100
07232262,262,13,100
07232263,263,13,100
07232264,264,11,84.61538461538461
07232267,267,13,100
07232270,270,13,100
07232277,277,13,100
07232285,285,13,100
07232287,287,13,100
07232291,291,13,100
07232293,293,13,100
07232294,294,13,100
07232297,297,11,84.61538461538461
07232298,298,11,84.61538461538461
07232301,301,13,100
07232309,309,11,84.61538461538461
07232310,310,11,84.61538461538461
07232315,315,13,100
07232322,322,13,100
07232333,333,13,100
07232001,001,11,84.61538461538461
07232002,002,13,100
07232003,003,11,84.61538461538461
07232004,004,11,84.61538461538461
07232005,005,13,100
07232008,008,13,100
07232011,011,13,100
07232012,012,11,84.61538461538461
07232016,016,13,100
07232019,019,13,100
07232022,022,11,84.61538461538461
07232025,025,13,100
07232028,028,13,100
07232031,031,11,84.61538461538461
07232033,033,13,100
07232037,037,13,100
07232038,038,13,100
07232040,040,13,100
07232041,041,13,100
07232042,042,11,84.61538461538461
07232047,047,13,100
07232049,049,13,100
07232053,053,13,100
07232054,054,13,100
07232056,056,13,100
07232059,059,13,100
07232063,063,13,100
07232064,064,13,100
07232065,065,13,100
07232066,066,11,84.61538461538461
07232067,067,13,100
07232068,068,13,100
07232069,069,13,100
07232072,072,13,100
07232073,073,13,100
07232078,078,13,100
07232080,080,13,100
07232082,082,13,100
07232084,084,11,84.61538461538461
07232085,085,11,84.61538461538461
07232088,088,13,100
07232089,089,13,100
07232090,090,13,100
07232093,093,13,100
07232094,094,11,84.61538461538461
07232095,095,13,100
07232096,096,13,100
07232102,102,13,100
07232103,103,13,100
07232106,106,13,100
07232108,108,13,100
07232110,110,13,100
07232112,112,13,100
07232114,114,13,100
07232116,116,11,84.61538461538461
07232117,117,11,84.61538461538461
07232121,121,11,84.61538461538461
07232122,122,13,100
07232127,127,13,100
07232128,128,11,84.61538461538461
07232130,130,11,84.61538461538461
07232131,131,13,100
07232132,132,13,100
07232138,138,13,100
07232218,218,13,100
07232225,225,13,100
07232202,202,13,100
07232206,206,13,100
07232207,207,13,100
07232208,208,13,100
07232209,209,13,100
07232216,216,13,100
07232222,222,13,100
07232223,223,13,100
07232224,224,13,100
07232226,226,13,100
07232227,227,13,100
07232230,230,13,100
07232231,231,13,100
07232236,236,11,84.61538461538461
07232238,238,13,100
07232250,250,13,100
07232256,256,13,100
07232265,265,11,84.61538461538461
07232266,266,11,84.61538461538461
07232271,271,13,100
07232272,272,13,100
07232276,276,13,100
07232279,279,13,100
07232280,280,13,100
07232283,283,13,100
07232284,284,11,84.61538461538461
07232288,288,13,100
07232290,290,13,100
07232292,292,13,100
07232295,295,13,100
07232296,296,13,100
07232300,300,13,100
07232302,302,13,100
07232304,304,13,100
07232305,305,13,100
07232307,307,13,100
07232308,308,13,100
07232318,318,13,100
07232320,320,13,100
07232321,321,13,100
07232327,327,11,84.61538461538461
07232328,328,13,100
07232329,329,13,100
07232332,332,13,100
07232006,006,13,100
07232010,010,13,100
07232050,050,13,100
07232055,055,13,100
07232104,104,13,100
07232107,107,13,100
07232123,123,13,100
07232289,289,13,100
07232311,311,13,100
07232007,007,13,100
07232009,009,13,100
07232013,013,13,100
07232014,014,13,100
07232015,015,13,100
07232017,017,13,100
07232020,020,11,84.61538461538461
07232024,024,13,100
07232026,026,13,100
07232027,027,13,100
07232029,029,11,84.61538461538461
07232030,030,13,100
07232032,032,11,84.61538461538461
07232034,034,13,100
07232035,035,11,84.61538461538461
07232036,036,13,100
07232039,039,13,100
07232043,043,13,100
07232044,044,13,100
07232045,045,13,100
07232046,046,11,84.61538461538461
07232048,048,13,100
07232057,057,13,100
07232058,058,13,100
07232060,060,13,100
07232061,061,13,100
07232062,062,13,100
07232070,070,13,100
07232071,071,13,100
07232074,074,13,100
07232075,075,13,100
07232076,076,13,100
07232077,077,13,100
07232079,079,13,100
07232081,081,13,100
07232083,083,13,100
07232086,086,13,100
07232087,087,13,100
07232091,091,13,100
07232092,092,11,84.61538461538461
07232097,097,13,100
07232098,098,13,100
07232099,099,13,100
07232100,100,11,84.61538461538461
07232101,101,13,100
07232105,105,13,100
07232109,109,13,100
07232111,111,13,100
07232113,113,13,100
07232115,115,11,84.61538461538461
07232118,118,13,100
07232119,119,13,100
07232120,120,13,100
07232124,124,11,84.61538461538461
07232125,125,13,100
07232126,126,13,100
07232129,129,11,84.61538461538461
07232133,133,11,84.61538461538461
07232134,134,13,100
07232135,135,13,100
07232137,137,13,100
07232203,203,13,100
07232210,210,13,100
07232228,228,13,100
07232273,273,13,100
07232282,282,13,100
07232306,306,13,100
07232313,313,11,84.61538461538461
07232331,331,13,100
07232501,501,13,100
07232502,502,13,100
07233006,006,13,100
07233008,008,13,100
07233011,011,13,100
07233014,014,13,100
07233016,016,13,100
07233017,017,13,100
07233018,018,13,100
07233020,020,13,100
07233021,021,13,100
07233025,025,11,84.61538461538461
07233027,027,13,100
07233030,030,13,100
07233031,031,13,100
07233034,034,13,100
07233039,039,13,100
07233040,040,13,100
07233042,042,13,100
07233043,043,13,100
07233046,046,13,100
07233049,049,13,100
07233052,052,13,100
07233055,055,13,100
07233061,061,13,100
07233062,062,13,100
07233063,063,13,100
07233064,064,13,100
07233065,065,13,100
07233067,067,13,100
07233068,068,13,100
07233070,070,13,100
07233071,071,13,100
07233074,074,13,100
07233075,075,13,100
07233077,077,13,100
07233079,079,13,100
07233081,081,13,100
07233084,084,13,100
07233501,501,13,100
07233003,003,13,100
07233010,010,13,100
07233032,032,11,84.61538461538461
07233037,037,13,100
07233048,048,13,100
07233201,201,13,100
07233202,202,11,84.61538461538461
07233203,203,13,100
07233205,205,13,100
07233206,206,13,100
07233207,207,13,100
07233208,208,11,84.61538461538461
07233210,210,13,100
07233212,212,13,100
07233213,213,13,100
07233215,215,13,100
07233216,216,11,84.61538461538461
07233217,217,13,100
07233218,218,13,100
07233220,220,13,100
07233221,221,13,100
07233222,222,11,84.61538461538461
07233224,224,13,100
07233225,225,13,100
07233226,226,13,100
07233228,228,11,84.61538461538461
07233230,230,13,100
07233233,233,13,100
07233234,234,13,100
07233236,236,11,84.61538461538461
07233242,242,13,100
07233243,243,13,100
07233244,244,13,100
07233002,002,11,84.61538461538461
07233004,004,13,100
07233005,005,13,100
07233007,007,13,100
07233019,019,13,100
07233022,022,13,100
07233023,023,13,100
07233026,026,13,100
07233028,028,13,100
07233029,029,13,100
07233033,033,13,100
07233035,035,13,100
07233036,036,13,100
07233038,038,13,100
07233041,041,13,100
07233050,050,13,100
07233053,053,13,100
07233054,054,13,100
07233056,056,13,100
07233058,058,13,100
07233060,060,13,100
07233076,076,13,100
07233080,080,13,100
07233083,083,13,100
07233204,204,13,100
07233209,209,13,100
07233211,211,13,100
