AGS,municipality_name,pop_total,protection_available,protection_status,loss_portfolio_status,provider_interpretation,protection_return_period,annual_loss_probability,n_nonzero_years
01061057,Krempermoor,550,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061058,Kronsmoor,177,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061059,Krummendiek,85,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061060,Kudensee,115,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061061,Lägerdorf,2665,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061062,Landrecht,112,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061063,Landscheide,244,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061065,Lohbarbek,799,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061068,Moordiek,112,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061070,Moorhusen,69,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061071,Mühlenbarbek,255,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061072,Münsterdorf,1818,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061073,Neuenbrook,694,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061074,Neuendorf b. Elmshorn,791,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061077,Nortorf,804,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061078,Nutteln,257,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061079,Oelixdorf,1547,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061080,Oeschebüttel,181,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061082,Oldendorf,1087,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061083,Ottenbüttel,720,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061088,Quarnstedt,434,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061089,Rade,102,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061092,Rethwisch,541,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061093,Rosdorf,340,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061095,Sankt Margarethen,807,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061096,Sarlhusen,445,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061101,Sommerland,760,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061102,Stördorf,127,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061103,Störkathen,86,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061104,Süderau,727,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061105,Vaale,1218,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
01061106,Vaalermoor,124,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
